epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,200.284,0.44081,0.32057,0.85575,0.91511,0.94732,0.97997,0.81804,0.69903,0.51146,0.93252,0.00036635,0.00036635,0.00036635
29,207.704,0.45658,0.33907,0.86567,0.95845,0.91049,0.97833,0.7943,0.72995,0.49635,0.93014,0.0003614,0.0003614,0.0003614
30,214.734,0.43679,0.31647,0.84943,0.92335,0.93325,0.9825,0.86901,0.50328,0.54177,0.86765,0.00035645,0.00035645,0.00035645
31,221.84,0.44399,0.30785,0.85364,0.90405,0.91366,0.94842,0.81898,0.65061,0.55934,0.91108,0.0003515,0.0003515,0.0003515
32,229.106,0.49383,0.3082,0.8795,0.92245,0.89944,0.95601,0.8193,0.68062,0.55656,0.9412,0.00034655,0.00034655,0.00034655
33,236.092,0.44782,0.29878,0.85016,0.94243,0.95984,0.97476,0.77981,0.85447,0.50288,0.9756,0.0003416,0.0003416,0.0003416
34,243.313,0.44439,0.28922,0.85376,0.94472,0.89098,0.9581,0.87555,0.46645,0.54468,0.85512,0.00033665,0.00033665,0.00033665
35,250.203,0.42541,0.28847,0.85476,0.95432,0.92053,0.97792,0.82555,0.6442,0.53947,0.90381,0.0003317,0.0003317,0.0003317
36,257.283,0.44807,0.34735,0.85531,0.92428,0.94627,0.97167,0.85293,0.57034,0.5935,0.87519,0.00032675,0.00032675,0.00032675
37,264.154,0.4232,0.28976,0.85615,0.90422,0.86316,0.95917,0.84102,0.55276,0.60974,0.8814,0.0003218,0.0003218,0.0003218
38,271.413,0.39879,0.2793,0.83967,0.95119,0.87257,0.96185,0.77834,0.79777,0.68136,0.94909,0.00031685,0.00031685,0.00031685
39,278.535,0.44799,0.2728,0.85839,0.95998,0.93717,0.97573,0.84911,0.58625,0.50407,0.89512,0.0003119,0.0003119,0.0003119
40,285.862,0.41202,0.27116,0.83929,0.95347,0.9152,0.97051,0.88892,0.43857,0.44504,0.84562,0.00030695,0.00030695,0.00030695
41,293.039,0.36498,0.261,0.83098,0.94321,0.88098,0.9672,0.83199,0.61136,0.51157,0.89157,0.000302,0.000302,0.000302
42,300.107,0.37441,0.25297,0.82361,0.93898,0.87403,0.96091,0.77339,0.80116,0.60357,0.95373,0.00029705,0.00029705,0.00029705
43,307.177,0.38018,0.2705,0.83538,0.87392,0.86121,0.93355,0.85981,0.42702,0.66989,0.85373,0.0002921,0.0002921,0.0002921
44,314.129,0.37803,0.28019,0.83108,0.92683,0.8852,0.96591,0.86871,0.50217,0.48695,0.86404,0.00028715,0.00028715,0.00028715
45,321.336,0.35262,0.25036,0.83116,0.95994,0.89358,0.97685,0.83118,0.64788,0.43179,0.89746,0.0002822,0.0002822,0.0002822
46,328.584,0.36944,0.25376,0.83366,0.95519,0.94249,0.97583,0.83783,0.61002,0.4421,0.89864,0.00027725,0.00027725,0.00027725
47,335.612,0.3961,0.2486,0.83502,0.94196,0.96302,0.97476,0.89334,0.46925,0.46964,0.85889,0.0002723,0.0002723,0.0002723
48,342.699,0.36135,0.23554,0.83137,0.97196,0.92148,0.98042,0.86946,0.54146,0.44478,0.86386,0.00026735,0.00026735,0.00026735
49,349.711,0.35382,0.21824,0.82605,0.95564,0.92927,0.9825,0.84539,0.60516,0.4364,0.89814,0.0002624,0.0002624,0.0002624
50,356.832,0.34379,0.21382,0.81176,0.95967,0.92018,0.97417,0.87027,0.47871,0.43473,0.86275,0.00025745,0.00025745,0.00025745
51,363.877,0.33907,0.2092,0.81748,0.97509,0.93097,0.9825,0.88704,0.4549,0.46268,0.8483,0.0002525,0.0002525,0.0002525
52,370.893,0.33809,0.21598,0.81614,0.97269,0.92913,0.9825,0.83456,0.6524,0.42457,0.90129,0.00024755,0.00024755,0.00024755
53,377.819,0.35287,0.21416,0.82474,0.97119,0.93393,0.96653,0.9065,0.36997,0.42912,0.83676,0.0002426,0.0002426,0.0002426
54,384.93,0.3498,0.20987,0.8295,0.98622,0.96591,0.9825,0.86946,0.54605,0.38714,0.86895,0.00023765,0.00023765,0.00023765
55,392.017,0.34031,0.20582,0.82277,0.97815,0.92343,0.9825,0.89579,0.43721,0.39285,0.85336,0.0002327,0.0002327,0.0002327
56,399.108,0.3196,0.20151,0.81713,0.98615,0.93501,0.97694,0.88555,0.44583,0.43236,0.85296,0.00022775,0.00022775,0.00022775
57,406.104,0.33001,0.20644,0.81414,0.97722,0.96116,0.98042,0.87804,0.48235,0.39186,0.86458,0.0002228,0.0002228,0.0002228
58,413.202,0.31265,0.20011,0.81679,0.97847,0.93886,0.97893,0.89587,0.45061,0.40748,0.8558,0.00021785,0.00021785,0.00021785
59,420.147,0.30694,0.192,0.8033,0.97513,0.92469,0.97,0.87362,0.48527,0.43701,0.86354,0.0002129,0.0002129,0.0002129
60,427.176,0.30156,0.19468,0.80512,0.98772,0.95313,0.97,0.87224,0.48359,0.42109,0.86358,0.00020795,0.00020795,0.00020795
61,434.204,0.29765,0.18847,0.80208,0.98225,0.95379,0.97481,0.89859,0.42859,0.39445,0.84384,0.000203,0.000203,0.000203
62,441.169,0.29041,0.18706,0.80199,0.96588,0.94738,0.9825,0.88034,0.50321,0.41781,0.86624,0.00019805,0.00019805,0.00019805
63,448.095,0.27753,0.18227,0.80431,0.98037,0.95177,0.9825,0.88687,0.46202,0.41273,0.85401,0.0001931,0.0001931,0.0001931
64,455.098,0.2862,0.17749,0.8075,0.96867,0.94397,0.98042,0.88776,0.47049,0.41697,0.85073,0.00018815,0.00018815,0.00018815
65,462.24,0.30296,0.18069,0.80373,0.97461,0.92798,0.97286,0.87757,0.46139,0.43774,0.85789,0.0001832,0.0001832,0.0001832
66,469.114,0.27219,0.17335,0.79857,0.96808,0.9429,0.97893,0.90375,0.41802,0.4152,0.84192,0.00017825,0.00017825,0.00017825
67,476.087,0.25504,0.16784,0.79374,0.9806,0.94626,0.98042,0.89421,0.41972,0.36889,0.84509,0.0001733,0.0001733,0.0001733
68,482.937,0.25428,0.16779,0.79671,0.96556,0.95467,0.9825,0.91297,0.41645,0.39966,0.84404,0.00016835,0.00016835,0.00016835
69,490.087,0.25556,0.1638,0.79671,0.9676,0.96478,0.9825,0.91016,0.40511,0.39684,0.84219,0.0001634,0.0001634,0.0001634
70,497.287,0.24351,0.16681,0.78374,0.9681,0.95516,0.97893,0.90556,0.4047,0.42479,0.83845,0.00015845,0.00015845,0.00015845
71,504.297,0.24714,0.16663,0.78409,0.96699,0.93134,0.96792,0.88466,0.4387,0.45139,0.84416,0.0001535,0.0001535,0.0001535
72,511.397,0.24132,0.16098,0.78204,0.97212,0.93525,0.97,0.89809,0.40424,0.38061,0.83663,0.00014855,0.00014855,0.00014855
73,519.029,0.23868,0.15803,0.79959,0.97227,0.9546,0.97,0.86718,0.48498,0.37695,0.85838,0.0001436,0.0001436,0.0001436
74,526.248,0.23689,0.15725,0.78879,0.98247,0.9474,0.98042,0.90009,0.44058,0.37019,0.84469,0.00013865,0.00013865,0.00013865
75,533.281,0.23594,0.15485,0.79137,0.97588,0.95807,0.9825,0.90614,0.39568,0.36438,0.83507,0.0001337,0.0001337,0.0001337
76,540.667,0.22713,0.15175,0.78824,0.98116,0.95132,0.9825,0.92068,0.35807,0.3644,0.82709,0.00012875,0.00012875,0.00012875
77,547.939,0.21376,0.14563,0.79249,0.97071,0.96073,0.98042,0.91703,0.35987,0.34147,0.8272,0.0001238,0.0001238,0.0001238
78,554.889,0.20583,0.14188,0.78693,0.96687,0.96305,0.97781,0.89159,0.41688,0.3644,0.84335,0.00011885,0.00011885,0.00011885
79,562.004,0.20211,0.14411,0.77332,0.96922,0.97294,0.97,0.91157,0.36366,0.40178,0.82964,0.0001139,0.0001139,0.0001139
80,568.97,0.19661,0.1394,0.77582,0.96978,0.97281,0.97,0.91028,0.35395,0.38984,0.82822,0.00010895,0.00010895,0.00010895
81,576.012,0.19857,0.14081,0.78305,0.96375,0.96864,0.97,0.91158,0.34331,0.36374,0.82557,0.000104,0.000104,0.000104
82,583.051,0.19639,0.13859,0.76763,0.96762,0.9508,0.97893,0.92133,0.34298,0.41069,0.82873,9.905e-05,9.905e-05,9.905e-05
83,590.108,0.18984,0.13388,0.77941,0.97549,0.94408,0.98042,0.92615,0.34947,0.39066,0.82724,9.41e-05,9.41e-05,9.41e-05
84,597.313,0.18833,0.1358,0.77805,0.97981,0.94487,0.98042,0.9173,0.36224,0.36207,0.83356,8.915e-05,8.915e-05,8.915e-05
85,604.152,0.18866,0.13448,0.7771,0.9858,0.94312,0.9825,0.93372,0.32892,0.34856,0.823,8.42e-05,8.42e-05,8.42e-05
86,611.134,0.18755,0.13183,0.77448,0.98444,0.93808,0.98042,0.92836,0.31563,0.36248,0.82093,7.925e-05,7.925e-05,7.925e-05
87,618.155,0.18041,0.12745,0.77535,0.97086,0.95907,0.97893,0.92547,0.33428,0.37433,0.82452,7.43e-05,7.43e-05,7.43e-05
88,625.441,0.17208,0.12696,0.77908,0.97271,0.95632,0.98042,0.91775,0.35809,0.37493,0.82884,6.935e-05,6.935e-05,6.935e-05
89,632.752,0.179,0.12716,0.77573,0.98161,0.96115,0.98042,0.91817,0.36083,0.37504,0.82892,6.44e-05,6.44e-05,6.44e-05
90,639.753,0.17047,0.12212,0.77918,0.98117,0.96207,0.98042,0.91786,0.35591,0.36323,0.83153,5.945e-05,5.945e-05,5.945e-05
91,674.728,0.16934,0.12147,0.77418,0.98543,0.95713,0.98042,0.91655,0.37001,0.36511,0.83388,5.45e-05,5.45e-05,5.45e-05
92,681.649,0.15589,0.11794,0.7666,0.98142,0.95573,0.98042,0.92364,0.33651,0.37514,0.82738,4.955e-05,4.955e-05,4.955e-05
93,688.514,0.1547,0.11672,0.76708,0.96915,0.96094,0.98042,0.92756,0.31849,0.37563,0.82399,4.46e-05,4.46e-05,4.46e-05
94,695.394,0.1533,0.11439,0.76793,0.9673,0.95692,0.98042,0.93068,0.31472,0.37605,0.82298,3.965e-05,3.965e-05,3.965e-05
95,702.291,0.15397,0.11961,0.76277,0.96771,0.95427,0.98042,0.92589,0.33437,0.38099,0.82612,3.47e-05,3.47e-05,3.47e-05
96,709.3,0.15652,0.11575,0.76891,0.97114,0.95942,0.97833,0.92362,0.34057,0.38243,0.8256,2.975e-05,2.975e-05,2.975e-05
97,716.21,0.14414,0.11233,0.76673,0.97696,0.96192,0.98,0.92384,0.33352,0.36662,0.82703,2.48e-05,2.48e-05,2.48e-05
98,723.306,0.13999,0.10986,0.76584,0.97657,0.95827,0.97833,0.92976,0.32328,0.37963,0.8232,1.985e-05,1.985e-05,1.985e-05
99,730.438,0.14415,0.11266,0.76828,0.97705,0.95843,0.97833,0.92801,0.32567,0.38408,0.82433,1.49e-05,1.49e-05,1.49e-05
100,737.644,0.14312,0.11126,0.77064,0.97714,0.95636,0.97833,0.92856,0.3301,0.37738,0.82441,9.95e-06,9.95e-06,9.95e-06
