epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,199.125,0.43935,0.32013,0.85012,0.89972,0.85402,0.93948,0.87834,0.40747,0.49061,0.84242,0.00036635,0.00036635,0.00036635
29,206.166,0.43199,0.33316,0.84518,0.90945,0.92549,0.95961,0.90167,0.40706,0.38475,0.84686,0.0003614,0.0003614,0.0003614
30,213.13,0.45708,0.32244,0.85391,0.93573,0.9216,0.96185,0.89765,0.43343,0.38074,0.86326,0.00035645,0.00035645,0.00035645
31,219.986,0.42943,0.30744,0.85502,0.95758,0.89784,0.96122,0.90359,0.42077,0.37735,0.85337,0.0003515,0.0003515,0.0003515
32,227.237,0.41169,0.30476,0.83815,0.90861,0.89413,0.93461,0.85835,0.54519,0.57487,0.87752,0.00034655,0.00034655,0.00034655
33,234.014,0.41217,0.28733,0.83971,0.84886,0.86028,0.93792,0.85732,0.50692,0.55851,0.87329,0.0003416,0.0003416,0.0003416
34,241.04,0.43325,0.28793,0.84311,0.95786,0.91535,0.94083,0.87144,0.42406,0.40038,0.84837,0.00033665,0.00033665,0.00033665
35,247.997,0.39269,0.25585,0.83207,0.95027,0.89457,0.94656,0.86754,0.44725,0.45354,0.85799,0.0003317,0.0003317,0.0003317
36,254.974,0.39444,0.26492,0.84013,0.90241,0.93017,0.96874,0.88573,0.46687,0.38075,0.86176,0.00032675,0.00032675,0.00032675
37,261.981,0.38754,0.27464,0.83307,0.88909,0.93351,0.95159,0.88538,0.44138,0.50999,0.86519,0.0003218,0.0003218,0.0003218
38,269.056,0.39232,0.29388,0.8368,0.91141,0.88989,0.95172,0.89825,0.43659,0.57453,0.85584,0.00031685,0.00031685,0.00031685
39,275.939,0.38817,0.26704,0.84217,0.91236,0.92192,0.91893,0.8733,0.36981,0.46507,0.82975,0.0003119,0.0003119,0.0003119
40,282.978,0.37621,0.25635,0.83264,0.92104,0.89869,0.9354,0.88756,0.41249,0.58337,0.85489,0.00030695,0.00030695,0.00030695
41,290.033,0.35875,0.23753,0.83739,0.94643,0.91479,0.95194,0.89532,0.40532,0.4166,0.84943,0.000302,0.000302,0.000302
42,297.035,0.3813,0.23923,0.83388,0.93716,0.88284,0.94043,0.8449,0.5674,0.50652,0.88956,0.00029705,0.00029705,0.00029705
43,304.122,0.3772,0.2509,0.83602,0.9148,0.89584,0.94969,0.88802,0.38233,0.4331,0.83842,0.0002921,0.0002921,0.0002921
44,311.144,0.35901,0.24443,0.82599,0.93689,0.89372,0.9445,0.8674,0.48901,0.51946,0.86009,0.00028715,0.00028715,0.00028715
45,318.058,0.34846,0.23845,0.81455,0.92272,0.92749,0.94653,0.87854,0.42362,0.37233,0.8478,0.0002822,0.0002822,0.0002822
46,324.915,0.3577,0.2391,0.82608,0.91906,0.91641,0.95333,0.89995,0.41254,0.46545,0.84471,0.00027725,0.00027725,0.00027725
47,331.926,0.39427,0.23783,0.83614,0.93937,0.90915,0.96063,0.91186,0.37136,0.37945,0.8343,0.0002723,0.0002723,0.0002723
48,339.017,0.37772,0.22624,0.8312,0.90664,0.96922,0.98476,0.93136,0.37492,0.29049,0.8437,0.00026735,0.00026735,0.00026735
49,346.21,0.35873,0.21641,0.82812,0.94976,0.95377,0.98823,0.91241,0.45265,0.30914,0.86226,0.0002624,0.0002624,0.0002624
50,353.517,0.33876,0.20665,0.8237,0.9779,0.91944,0.98875,0.93256,0.3959,0.26889,0.84539,0.00025745,0.00025745,0.00025745
51,360.734,0.35081,0.21114,0.82377,0.9474,0.9382,0.98458,0.92385,0.38792,0.30527,0.83808,0.0002525,0.0002525,0.0002525
52,367.859,0.32495,0.2009,0.80835,0.95197,0.91782,0.9831,0.922,0.43448,0.32249,0.84853,0.00024755,0.00024755,0.00024755
53,374.893,0.35792,0.21036,0.81833,0.95638,0.92186,0.98369,0.92361,0.37169,0.3032,0.83028,0.0002426,0.0002426,0.0002426
54,381.943,0.34469,0.20291,0.81359,0.94796,0.92378,0.97841,0.9114,0.42662,0.30461,0.84945,0.00023765,0.00023765,0.00023765
55,389.108,0.32503,0.19219,0.81278,0.95221,0.92171,0.9799,0.90319,0.43375,0.29186,0.85243,0.0002327,0.0002327,0.0002327
56,396.245,0.30503,0.18988,0.81106,0.93413,0.92209,0.97337,0.89071,0.52077,0.34536,0.87588,0.00022775,0.00022775,0.00022775
57,403.256,0.33119,0.19979,0.81573,0.9236,0.95911,0.98458,0.8992,0.48662,0.28955,0.86579,0.0002228,0.0002228,0.0002228
58,410.104,0.30293,0.18754,0.79834,0.94994,0.93869,0.98406,0.94087,0.3601,0.27674,0.83665,0.00021785,0.00021785,0.00021785
59,417.173,0.29078,0.18604,0.79899,0.95511,0.90182,0.97327,0.91115,0.42329,0.30065,0.84823,0.0002129,0.0002129,0.0002129
60,424.273,0.31184,0.18868,0.81057,0.95455,0.86688,0.97077,0.91433,0.40038,0.32447,0.83965,0.00020795,0.00020795,0.00020795
61,431.426,0.30897,0.18648,0.80136,0.87683,0.96977,0.97777,0.93217,0.39844,0.31422,0.83835,0.000203,0.000203,0.000203
62,438.348,0.28479,0.17761,0.80781,0.91892,0.90651,0.96109,0.90579,0.43058,0.35866,0.85093,0.00019805,0.00019805,0.00019805
63,445.465,0.27234,0.17028,0.79945,0.93573,0.91308,0.96653,0.91594,0.3558,0.37326,0.83179,0.0001931,0.0001931,0.0001931
64,452.671,0.27612,0.17333,0.79826,0.95764,0.92482,0.97013,0.91455,0.41151,0.44537,0.84806,0.00018815,0.00018815,0.00018815
65,459.615,0.27106,0.17354,0.80027,0.929,0.89833,0.96544,0.91842,0.36003,0.35437,0.8331,0.0001832,0.0001832,0.0001832
66,466.54,0.27396,0.176,0.80231,0.92937,0.95551,0.97268,0.90906,0.41793,0.29359,0.84857,0.00017825,0.00017825,0.00017825
67,473.538,0.25715,0.16833,0.79694,0.95783,0.96702,0.97214,0.92992,0.37698,0.24943,0.84339,0.0001733,0.0001733,0.0001733
68,480.62,0.26515,0.16538,0.79389,0.95437,0.93611,0.97625,0.93057,0.34597,0.25182,0.83023,0.00016835,0.00016835,0.00016835
69,487.9,0.2649,0.16506,0.79643,0.94796,0.93369,0.97393,0.92595,0.37078,0.26476,0.83565,0.0001634,0.0001634,0.0001634
70,495.069,0.25768,0.16827,0.79074,0.95912,0.95304,0.97417,0.91899,0.40324,0.25675,0.84391,0.00015845,0.00015845,0.00015845
71,502.154,0.25375,0.16501,0.79691,0.9626,0.96848,0.97625,0.93651,0.3621,0.24209,0.83351,0.0001535,0.0001535,0.0001535
72,509.168,0.25341,0.16077,0.79546,0.93825,0.93105,0.96583,0.91047,0.37533,0.31063,0.84299,0.00014855,0.00014855,0.00014855
73,516.109,0.24074,0.15953,0.78767,0.94244,0.91606,0.96466,0.90998,0.37574,0.32458,0.84203,0.0001436,0.0001436,0.0001436
74,523.161,0.2344,0.1559,0.78863,0.94678,0.92549,0.95765,0.91754,0.33001,0.27917,0.82902,0.00013865,0.00013865,0.00013865
75,530.192,0.25035,0.16055,0.79615,0.93904,0.91514,0.95369,0.90608,0.39486,0.32688,0.84795,0.0001337,0.0001337,0.0001337
76,537.23,0.22733,0.15993,0.78956,0.96127,0.90825,0.96851,0.91286,0.3984,0.31738,0.84545,0.00012875,0.00012875,0.00012875
77,544.294,0.22789,0.15037,0.78638,0.95667,0.92836,0.96226,0.92108,0.35912,0.2723,0.83777,0.0001238,0.0001238,0.0001238
78,551.281,0.22684,0.14511,0.78733,0.96944,0.93077,0.98171,0.94176,0.37285,0.2546,0.83841,0.00011885,0.00011885,0.00011885
79,558.316,0.2055,0.1434,0.77973,0.94587,0.95974,0.98319,0.9483,0.34209,0.24569,0.83499,0.0001139,0.0001139,0.0001139
80,565.358,0.21133,0.14478,0.77919,0.96389,0.93095,0.96712,0.93982,0.32598,0.25445,0.82843,0.00010895,0.00010895,0.00010895
81,572.468,0.20365,0.14132,0.77924,0.92167,0.95195,0.97156,0.93234,0.34899,0.27292,0.83493,0.000104,0.000104,0.000104
82,579.385,0.20865,0.14326,0.77737,0.9549,0.91982,0.96924,0.92396,0.37397,0.35938,0.83608,9.905e-05,9.905e-05,9.905e-05
83,586.325,0.19974,0.13921,0.77289,0.96764,0.93232,0.97069,0.93441,0.35966,0.2685,0.83464,9.41e-05,9.41e-05,9.41e-05
84,593.151,0.19732,0.13544,0.77947,0.96914,0.92902,0.96167,0.92796,0.33744,0.27347,0.83499,8.915e-05,8.915e-05,8.915e-05
85,600.177,0.19273,0.13288,0.77084,0.96479,0.92885,0.97156,0.93473,0.35031,0.2703,0.83097,8.42e-05,8.42e-05,8.42e-05
86,607.308,0.19176,0.12932,0.77589,0.96656,0.92784,0.96799,0.93741,0.33296,0.27683,0.82737,7.925e-05,7.925e-05,7.925e-05
87,614.441,0.18019,0.1272,0.7817,0.95914,0.93986,0.96018,0.93165,0.32792,0.26297,0.82993,7.43e-05,7.43e-05,7.43e-05
88,621.566,0.18348,0.1287,0.76723,0.95471,0.94762,0.96167,0.9232,0.34909,0.26487,0.83408,6.935e-05,6.935e-05,6.935e-05
89,628.838,0.18689,0.12918,0.77808,0.95448,0.94335,0.96167,0.93707,0.31268,0.25396,0.82515,6.44e-05,6.44e-05,6.44e-05
90,635.985,0.17657,0.12642,0.77479,0.95491,0.94706,0.96792,0.9379,0.34227,0.26341,0.82887,5.945e-05,5.945e-05,5.945e-05
91,671.06,0.17003,0.12275,0.77617,0.95409,0.94742,0.97208,0.94192,0.33293,0.25172,0.8275,5.45e-05,5.45e-05,5.45e-05
92,677.901,0.16424,0.12146,0.7728,0.96031,0.93852,0.97,0.94121,0.30642,0.25454,0.82144,4.955e-05,4.955e-05,4.955e-05
93,684.836,0.16693,0.12084,0.77341,0.96005,0.94414,0.96792,0.93706,0.30123,0.25318,0.82079,4.46e-05,4.46e-05,4.46e-05
94,691.957,0.16421,0.11805,0.76848,0.96514,0.94123,0.97685,0.94593,0.30861,0.25479,0.82358,3.965e-05,3.965e-05,3.965e-05
95,698.94,0.15648,0.11319,0.77495,0.96761,0.93663,0.97962,0.94582,0.31916,0.2577,0.82576,3.47e-05,3.47e-05,3.47e-05
96,705.876,0.15617,0.11548,0.76998,0.96984,0.93176,0.97365,0.94178,0.31444,0.27873,0.82497,2.975e-05,2.975e-05,2.975e-05
97,712.864,0.15536,0.11471,0.78006,0.96847,0.92927,0.97104,0.94018,0.32591,0.27907,0.82644,2.48e-05,2.48e-05,2.48e-05
98,719.912,0.15239,0.11551,0.76906,0.97,0.93033,0.96266,0.93652,0.32046,0.27459,0.82612,1.985e-05,1.985e-05,1.985e-05
99,726.85,0.14998,0.11123,0.77464,0.96943,0.93142,0.96437,0.94074,0.31471,0.27067,0.82516,1.49e-05,1.49e-05,1.49e-05
