epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
67,484.096,0.24459,0.16921,0.79619,0.9101,0.93478,0.95571,0.88938,0.411,0.37382,0.86007,0.0001733,0.0001733,0.0001733
68,491.386,0.2554,0.16978,0.79549,0.94633,0.90504,0.95281,0.89006,0.39238,0.40159,0.8486,0.00016835,0.00016835,0.00016835
69,498.631,0.24526,0.1649,0.80438,0.95688,0.90818,0.95455,0.89554,0.36882,0.40248,0.83892,0.0001634,0.0001634,0.0001634
70,506.009,0.24782,0.16399,0.79661,0.90558,0.92322,0.94017,0.90426,0.31727,0.44884,0.81935,0.00015845,0.00015845,0.00015845
71,513.176,0.24128,0.16011,0.78593,0.93364,0.8882,0.94074,0.88063,0.35605,0.45765,0.83495,0.0001535,0.0001535,0.0001535
72,520.172,0.22508,0.155,0.79302,0.93058,0.89264,0.92225,0.86576,0.37125,0.45111,0.84309,0.00014855,0.00014855,0.00014855
73,527.423,0.21887,0.15135,0.79837,0.9299,0.90113,0.9325,0.87641,0.36847,0.43584,0.84036,0.0001436,0.0001436,0.0001436
74,534.633,0.22343,0.15496,0.79039,0.91625,0.90775,0.93224,0.88277,0.36529,0.48143,0.84342,0.00013865,0.00013865,0.00013865
75,541.785,0.21032,0.15072,0.78861,0.90404,0.89218,0.91694,0.85769,0.39066,0.54645,0.85272,0.0001337,0.0001337,0.0001337
76,549.003,0.21685,0.14936,0.79246,0.91372,0.8953,0.93199,0.8768,0.36811,0.46933,0.84339,0.00012875,0.00012875,0.00012875
77,556.663,0.22055,0.15198,0.78439,0.90225,0.89021,0.92685,0.87321,0.37501,0.45986,0.84147,0.0001238,0.0001238,0.0001238
78,564.308,0.2006,0.14449,0.78502,0.88472,0.89858,0.92593,0.87749,0.33854,0.40168,0.82344,0.00011885,0.00011885,0.00011885
79,571.517,0.19921,0.14077,0.7945,0.90129,0.90991,0.9393,0.89937,0.35123,0.38654,0.82684,0.0001139,0.0001139,0.0001139
80,578.757,0.19647,0.13779,0.78563,0.92509,0.9139,0.94569,0.89785,0.34852,0.36854,0.82844,0.00010895,0.00010895,0.00010895
81,585.924,0.19755,0.14242,0.78308,0.91619,0.90675,0.93484,0.89271,0.35066,0.4374,0.82859,0.000104,0.000104,0.000104
82,593.148,0.19063,0.13484,0.77927,0.90775,0.89948,0.93012,0.88202,0.35155,0.47792,0.83172,9.905e-05,9.905e-05,9.905e-05
83,600.46,0.18146,0.13306,0.79329,0.91754,0.89054,0.92179,0.87627,0.3411,0.46631,0.82323,9.41e-05,9.41e-05,9.41e-05
84,607.617,0.17633,0.13032,0.77948,0.91321,0.89977,0.93926,0.90375,0.33496,0.45425,0.82155,8.915e-05,8.915e-05,8.915e-05
85,614.878,0.17978,0.13416,0.77631,0.91502,0.91298,0.94113,0.90107,0.34653,0.41857,0.82744,8.42e-05,8.42e-05,8.42e-05
86,621.953,0.16979,0.12637,0.77152,0.90305,0.91541,0.94113,0.90472,0.33159,0.42633,0.82192,7.925e-05,7.925e-05,7.925e-05
87,629.175,0.16923,0.12556,0.77165,0.94146,0.87992,0.94217,0.90203,0.3229,0.42476,0.82192,7.43e-05,7.43e-05,7.43e-05
88,636.486,0.17069,0.12478,0.77827,0.94075,0.88712,0.945,0.90371,0.31076,0.39499,0.81885,6.935e-05,6.935e-05,6.935e-05
89,643.601,0.17387,0.12803,0.77598,0.94303,0.8835,0.9446,0.90921,0.32645,0.4032,0.82181,6.44e-05,6.44e-05,6.44e-05
90,650.705,0.15775,0.1202,0.78076,0.94182,0.89239,0.945,0.90507,0.34819,0.39489,0.82688,5.945e-05,5.945e-05,5.945e-05
91,686.461,0.15772,0.1215,0.77522,0.94196,0.90508,0.945,0.90589,0.33902,0.38594,0.82596,5.45e-05,5.45e-05,5.45e-05
92,693.73,0.15501,0.11773,0.77091,0.93762,0.90285,0.94188,0.90085,0.33378,0.38468,0.82406,4.955e-05,4.955e-05,4.955e-05
93,700.942,0.15146,0.11705,0.77475,0.93651,0.90305,0.93979,0.89537,0.3504,0.38753,0.82937,4.46e-05,4.46e-05,4.46e-05
94,708.107,0.14461,0.11397,0.76809,0.92626,0.91095,0.94547,0.90241,0.33235,0.38691,0.82213,3.965e-05,3.965e-05,3.965e-05
95,715.293,0.14319,0.11309,0.76755,0.92237,0.91324,0.94292,0.89817,0.34316,0.39161,0.82584,3.47e-05,3.47e-05,3.47e-05
96,722.423,0.14309,0.11273,0.77093,0.91889,0.91068,0.94188,0.90067,0.33246,0.39463,0.82471,2.975e-05,2.975e-05,2.975e-05
97,729.564,0.13779,0.11109,0.77052,0.9185,0.9079,0.93979,0.90117,0.33125,0.3965,0.82195,2.48e-05,2.48e-05,2.48e-05
98,736.9,0.13805,0.11184,0.77436,0.91598,0.90843,0.93979,0.90498,0.3258,0.3937,0.81924,1.985e-05,1.985e-05,1.985e-05
99,744.017,0.13214,0.10807,0.77179,0.92163,0.90659,0.94147,0.90285,0.32944,0.39868,0.82261,1.49e-05,1.49e-05,1.49e-05
100,751.312,0.13241,0.10797,0.77051,0.92108,0.90743,0.94147,0.90506,0.33001,0.40653,0.82172,9.95e-06,9.95e-06,9.95e-06
