epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
39,277.494,0.41034,0.25903,0.84719,0.90454,0.85021,0.91974,0.8746,0.37177,0.54908,0.80328,0.0003119,0.0003119,0.0003119
40,284.596,0.37783,0.25458,0.82889,0.84926,0.90616,0.92295,0.87583,0.35795,0.50478,0.80171,0.00030695,0.00030695,0.00030695
41,291.477,0.37485,0.24863,0.84105,0.91828,0.80956,0.93958,0.89766,0.32609,0.60084,0.79532,0.000302,0.000302,0.000302
42,298.537,0.35403,0.24927,0.83086,0.82827,0.86307,0.93235,0.87783,0.38069,0.67443,0.8063,0.00029705,0.00029705,0.00029705
43,305.594,0.37599,0.24361,0.84255,0.86026,0.89851,0.96535,0.9068,0.34592,0.52492,0.79786,0.0002921,0.0002921,0.0002921
44,312.784,0.3539,0.2374,0.83371,0.8018,0.86909,0.88585,0.84334,0.36213,0.66812,0.79453,0.00028715,0.00028715,0.00028715
45,319.856,0.34532,0.24278,0.83523,0.86532,0.82684,0.91478,0.8561,0.37783,0.58064,0.80415,0.0002822,0.0002822,0.0002822
46,326.909,0.38012,0.2507,0.84001,0.89001,0.83346,0.87979,0.81586,0.41714,0.73365,0.81378,0.00027725,0.00027725,0.00027725
47,333.783,0.37092,0.23861,0.836,0.86453,0.87803,0.93061,0.89639,0.30287,0.46974,0.78485,0.0002723,0.0002723,0.0002723
48,341.099,0.34343,0.22154,0.83125,0.88937,0.88052,0.93774,0.89016,0.3462,0.47403,0.792,0.00026735,0.00026735,0.00026735
49,348.116,0.33494,0.22315,0.82621,0.88887,0.9355,0.96375,0.88532,0.41818,0.42105,0.8147,0.0002624,0.0002624,0.0002624
50,355.088,0.34666,0.22785,0.831,0.89751,0.85309,0.93158,0.89454,0.30347,0.5034,0.7791,0.00025745,0.00025745,0.00025745
51,362.168,0.33555,0.22471,0.82758,0.93332,0.85194,0.94282,0.90299,0.33174,0.46344,0.801,0.0002525,0.0002525,0.0002525
52,369.101,0.32707,0.21466,0.8231,0.88906,0.91445,0.96212,0.90959,0.38374,0.36491,0.80273,0.00024755,0.00024755,0.00024755
53,376.329,0.34627,0.22113,0.83457,0.87811,0.85257,0.93869,0.89749,0.35742,0.54687,0.79859,0.0002426,0.0002426,0.0002426
54,383.511,0.34998,0.21571,0.83297,0.85719,0.88073,0.9356,0.87887,0.36664,0.50979,0.80842,0.00023765,0.00023765,0.00023765
55,390.616,0.32979,0.2052,0.82258,0.89138,0.8481,0.94596,0.87981,0.40764,0.52859,0.80687,0.0002327,0.0002327,0.0002327
56,397.783,0.31555,0.19885,0.82297,0.89672,0.88355,0.95836,0.91565,0.32822,0.41986,0.78092,0.00022775,0.00022775,0.00022775
57,404.914,0.30175,0.19814,0.82298,0.89214,0.85686,0.94441,0.9023,0.31848,0.43581,0.78671,0.0002228,0.0002228,0.0002228
58,411.936,0.30319,0.19192,0.80686,0.93148,0.8469,0.95687,0.91898,0.31751,0.41219,0.78619,0.00021785,0.00021785,0.00021785
59,419.072,0.28981,0.18901,0.80501,0.90493,0.86514,0.94831,0.91988,0.30587,0.40943,0.78135,0.0002129,0.0002129,0.0002129
60,426.183,0.34733,0.2011,0.83142,0.88409,0.83542,0.94025,0.8821,0.38778,0.50416,0.80476,0.00020795,0.00020795,0.00020795
61,433.284,0.32394,0.19247,0.81114,0.8462,0.86742,0.93659,0.89058,0.31014,0.56449,0.79024,0.000203,0.000203,0.000203
62,440.243,0.28066,0.18001,0.80302,0.91823,0.847,0.94223,0.90397,0.29669,0.43831,0.78432,0.00019805,0.00019805,0.00019805
63,447.198,0.2803,0.17938,0.8106,0.89035,0.87595,0.94841,0.91972,0.29122,0.4051,0.7766,0.0001931,0.0001931,0.0001931
64,454.119,0.28836,0.18099,0.81094,0.87961,0.86808,0.94087,0.9035,0.31652,0.44549,0.78211,0.00018815,0.00018815,0.00018815
65,461.108,0.27881,0.17739,0.81186,0.86528,0.87513,0.94007,0.88939,0.34432,0.46236,0.79134,0.0001832,0.0001832,0.0001832
66,468.097,0.28142,0.17971,0.81034,0.85912,0.87746,0.9557,0.91435,0.31961,0.46611,0.78635,0.00017825,0.00017825,0.00017825
67,475.1,0.26611,0.17258,0.8008,0.81767,0.89778,0.93524,0.89162,0.32281,0.49527,0.78794,0.0001733,0.0001733,0.0001733
68,482.147,0.25264,0.16762,0.8047,0.86309,0.86681,0.94309,0.90806,0.28432,0.47543,0.7782,0.00016835,0.00016835,0.00016835
69,489.086,0.25788,0.16733,0.80112,0.9009,0.84626,0.94079,0.88794,0.34397,0.47264,0.79567,0.0001634,0.0001634,0.0001634
70,496.124,0.25248,0.17109,0.79451,0.92079,0.82517,0.93582,0.91111,0.3078,0.4453,0.77781,0.00015845,0.00015845,0.00015845
71,503,0.24517,0.16566,0.80399,0.88922,0.85548,0.95125,0.91656,0.32702,0.42473,0.78438,0.0001535,0.0001535,0.0001535
72,510.016,0.2324,0.1605,0.7947,0.88494,0.85306,0.95875,0.93046,0.28565,0.39058,0.77408,0.00014855,0.00014855,0.00014855
73,517.104,0.23244,0.15696,0.79297,0.92615,0.83598,0.95625,0.9116,0.31604,0.43628,0.78537,0.0001436,0.0001436,0.0001436
74,524.135,0.24533,0.16807,0.80001,0.91114,0.82996,0.94556,0.91603,0.30063,0.48945,0.77977,0.00013865,0.00013865,0.00013865
75,531.317,0.23907,0.16228,0.79403,0.83854,0.88776,0.93234,0.90704,0.27206,0.45695,0.77397,0.0001337,0.0001337,0.0001337
76,538.697,0.21627,0.15286,0.78381,0.886,0.87247,0.94235,0.90922,0.29271,0.44867,0.77834,0.00012875,0.00012875,0.00012875
77,545.805,0.22537,0.15177,0.80071,0.90766,0.8484,0.95024,0.91376,0.29411,0.44717,0.77918,0.0001238,0.0001238,0.0001238
78,552.865,0.21218,0.149,0.78375,0.83399,0.90507,0.94153,0.90688,0.3162,0.44664,0.78506,0.00011885,0.00011885,0.00011885
79,559.927,0.20877,0.14675,0.77389,0.9045,0.85538,0.94825,0.91191,0.33396,0.42336,0.79511,0.0001139,0.0001139,0.0001139
80,566.972,0.21178,0.14777,0.79339,0.87879,0.86851,0.94561,0.9058,0.32858,0.44092,0.78551,0.00010895,0.00010895,0.00010895
81,573.943,0.20702,0.14598,0.78431,0.84214,0.9099,0.94897,0.91498,0.31518,0.42937,0.78291,0.000104,0.000104,0.000104
82,580.882,0.20366,0.14262,0.78616,0.8692,0.89122,0.96002,0.92402,0.30372,0.41396,0.77713,9.905e-05,9.905e-05,9.905e-05
83,587.838,0.19248,0.14077,0.78586,0.83851,0.91617,0.96058,0.92924,0.27072,0.40778,0.76818,9.41e-05,9.41e-05,9.41e-05
84,594.792,0.18972,0.13579,0.78105,0.9161,0.82683,0.95909,0.92245,0.29831,0.42475,0.77662,8.915e-05,8.915e-05,8.915e-05
85,601.845,0.18675,0.13503,0.77135,0.84978,0.89278,0.9576,0.92734,0.28378,0.42965,0.77352,8.42e-05,8.42e-05,8.42e-05
86,608.854,0.18554,0.13302,0.7799,0.8457,0.91907,0.9576,0.91736,0.29845,0.3994,0.77616,7.925e-05,7.925e-05,7.925e-05
87,615.907,0.18139,0.12895,0.77625,0.86657,0.89579,0.9548,0.92085,0.29509,0.3971,0.77731,7.43e-05,7.43e-05,7.43e-05
88,623.053,0.17762,0.13035,0.77605,0.84186,0.9144,0.95431,0.91423,0.30162,0.4098,0.7793,6.935e-05,6.935e-05,6.935e-05
89,630.08,0.16976,0.12655,0.77714,0.87896,0.90405,0.95452,0.91994,0.29678,0.39545,0.77878,6.44e-05,6.44e-05,6.44e-05
90,637.017,0.16561,0.12504,0.77346,0.87686,0.87815,0.94748,0.90815,0.29713,0.42476,0.78083,5.945e-05,5.945e-05,5.945e-05
91,672.219,0.17029,0.1248,0.77683,0.87808,0.86208,0.94241,0.90678,0.28814,0.42172,0.77904,5.45e-05,5.45e-05,5.45e-05
92,679.068,0.16607,0.12527,0.77726,0.87578,0.865,0.94241,0.90991,0.28866,0.40966,0.77687,4.955e-05,4.955e-05,4.955e-05
