epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,147.596,0.47353,0.37866,0.86246,0.8504,0.85977,0.93025,0.83309,0.516,0.65226,0.85428,0.00037625,0.00037625,0.00037625
27,153.018,0.48496,0.37159,0.85664,0.9183,0.85883,0.94688,0.76561,0.77995,0.60099,0.96127,0.0003713,0.0003713,0.0003713
28,158.345,0.49104,0.35835,0.86207,0.90656,0.9172,0.93659,0.815,0.59584,0.57382,0.87973,0.00036635,0.00036635,0.00036635
29,163.762,0.45096,0.3307,0.85192,0.93742,0.88407,0.94232,0.84216,0.50965,0.52194,0.85633,0.0003614,0.0003614,0.0003614
30,169.235,0.45206,0.3318,0.85434,0.90343,0.88514,0.94774,0.83553,0.56165,0.51904,0.87493,0.00035645,0.00035645,0.00035645
31,174.72,0.43564,0.34134,0.86432,0.93327,0.82347,0.91172,0.81093,0.53249,0.59421,0.86879,0.0003515,0.0003515,0.0003515
32,180.143,0.43284,0.34757,0.84034,0.87262,0.84806,0.92544,0.78774,0.64547,0.63073,0.90255,0.00034655,0.00034655,0.00034655
33,185.609,0.42863,0.30676,0.84428,0.8893,0.86338,0.93094,0.8119,0.58487,0.60311,0.88145,0.0003416,0.0003416,0.0003416
34,190.959,0.41562,0.29043,0.84024,0.91293,0.87689,0.94685,0.81385,0.61521,0.57671,0.89811,0.00033665,0.00033665,0.00033665
35,196.472,0.42481,0.27584,0.83278,0.84851,0.93211,0.94902,0.76716,0.78537,0.56479,0.95696,0.0003317,0.0003317,0.0003317
36,201.902,0.45804,0.28035,0.84133,0.90057,0.92269,0.95327,0.7559,0.84455,0.56187,0.96997,0.00032675,0.00032675,0.00032675
37,207.374,0.43444,0.2713,0.84649,0.92607,0.8807,0.94489,0.81419,0.64102,0.53972,0.89669,0.0003218,0.0003218,0.0003218
38,212.82,0.4076,0.25282,0.83684,0.85896,0.92092,0.93446,0.78823,0.67431,0.56807,0.93862,0.00031685,0.00031685,0.00031685
39,218.376,0.41697,0.25152,0.84383,0.87743,0.93011,0.94528,0.85544,0.49356,0.4869,0.85856,0.0003119,0.0003119,0.0003119
40,223.897,0.40882,0.27143,0.84069,0.91706,0.86095,0.93862,0.88241,0.37244,0.47062,0.81336,0.00030695,0.00030695,0.00030695
41,229.449,0.41447,0.26589,0.83025,0.88322,0.8633,0.93046,0.83192,0.52548,0.63449,0.85544,0.000302,0.000302,0.000302
